"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.00792381990109329, 7216.882869531729, 11947255.827879589]","[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.008376643379256025, 4982.419521462313, 12521426.482146062]","[0.008781993095707943, 6874.734033778776, 11079899.057350853]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.007976447081107577, 6542.557621019158, 11830491.404562794]","[0.008824916234272845, 6198.562650907306, 11684935.532524996]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.008582379193415448, 6918.820566252301, 11587433.957180554]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.008594046496703317, 7131.851012657034, 11108703.694092978]","[0.008405703140484446, 7201.493543936519, 11779149.301934287]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.010478198879060365, 8594.887959436597, 10422876.786096824]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010654130557940256, 8585.843150535144, 10378177.628260238]","[0.008571754860159117, 6214.074846689198, 11870122.87686304]","[0.008433616893979487, 7513.627814644211, 11559889.402746145]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.00918131471921247, 7133.451755749963, 11143100.045233062]","[0.008441574411770427, 7374.934481860249, 13577299.864835795]","[0.008733549906272401, 7459.594970987075, 11060407.31039931]","[0.008254732928478902, 7478.636102768493, 11261670.740307845]","[0.009191299896910534, 6911.805404206186, 11536704.121739415]","[0.010069702844460782, 6196.619426274393, 11691224.834286435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.00792381990109329, 7216.882869531729, 11947255.827879589]","[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.008376643379256025, 4982.419521462313, 12521426.482146062]","[0.008781993095707943, 6874.734033778776, 11079899.057350853]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.007976447081107577, 6542.557621019158, 11830491.404562794]","[0.008824916234272845, 6198.562650907306, 11684935.532524996]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.008582379193415448, 6918.820566252301, 11587433.957180554]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.008594046496703317, 7131.851012657034, 11108703.694092978]","[0.008405703140484446, 7201.493543936519, 11779149.301934287]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.008571754860159117, 6214.074846689198, 11870122.87686304]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.008733549906272401, 7459.594970987075, 11060407.31039931]","[0.008254732928478902, 7478.636102768493, 11261670.740307845]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.012912928932875063, 8615.898015499368, 10683255.847909689]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.011175485076903165, 6107.009091284725, 10747354.069065953]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008203058461930292, 5389.363961594115, 11279493.996395113]","[0.008109114869195615, 4879.5600529949625, 11542813.027273552]","[0.020276634332506684, 21379.7309542488, 10785698.07373647]","[0.009856719695565046, 7136.425000850729, 11153677.927602949]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008213415923265032, 4898.413846686936, 11689758.239294885]","[0.011063265484039145, 7469.98886490234, 10925222.299274167]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.008289072073523106, 5413.275468016427, 11509554.035167495]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.009989065009523325, 6930.198376304222, 11611751.784322396]","[0.01027972280651544, 7086.397079370421, 10563079.381224332]","[0.012008572276136931, 6478.923598921441, 11142133.560804058]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.00791254208342951, 5210.055208075016, 11267964.100156266]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.00943279677080944, 6317.997039181037, 12875441.766455624]","[0.016888965073725445, 17270.0106066767, 10560828.574149325]","[0.016475875964689125, 17806.819419626707, 10689425.344209826]","[0.00989881299668041, 6854.76174407309, 10920097.402953358]","[0.017102587163286786, 21080.032717031067, 10471379.53012435]","[0.008935551318490623, 6522.375522056738, 11671092.410585899]","[0.008770264977918623, 7524.518521402357, 11714234.232374223]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.009270067302300341, 8691.399446604562, 11433427.912118932]","[0.009064804679390472, 8805.88979608885, 12624725.543417938]","[0.009277347768463434, 6860.745256491968, 10969371.037003463]","[0.01396941868074774, 17950.47520805985, 10670195.111296486]","[0.01644484695016293, 17296.503366370114, 10721967.636740968]","[0.01639721231424686, 21024.046262062377, 9861676.537300672]","[0.010301280458543277, 6275.510366532886, 12492055.394695008]","[0.018728006352094536, 16191.476426941379, 10657361.85785463]","[0.013431613462232386, 16463.61730798834, 10887323.617161484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.015202931026870491, 17969.554193199652, 10744951.33816116]","[0.013122606314868104, 18269.557498816543, 10245456.803242989]","[0.008268741670233937, 7654.976673998561, 12864916.723971792]","[0.00915954304812986, 7447.527964018597, 10951876.698078433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.017587737588315847, 17512.83455556324, 11239733.354439147]","[0.00944626807094747, 7609.51484175552, 12349955.813088354]","[0.01596995793193526, 17395.040719900946, 11815281.50512571]","[0.013282666481690112, 17621.762515353563, 10207721.53217031]","[0.012942804540982268, 17818.924897977933, 11652146.052359309]","[0.009296695052058202, 8811.389650217334, 12661525.315036733]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.009810067105145944, 8810.392163650407, 12642077.02944097]","[0.009831110550731985, 8757.399730818743, 12043737.036708288]","[0.009999361219598681, 8660.346084929053, 11062193.306276608]","[0.017919441799948043, 16748.27667744744, 10457299.116068792]","[0.009927404756647105, 7537.098925340084, 11865974.59963709]","[0.014122886716862742, 17346.355814140934, 10215849.79950313]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.008702674940032675, 7618.536941196062, 12445816.984626263]","[0.010030552403162729, 8699.358105972988, 11488891.79672588]","[0.01408057692959951, 17739.364836885496, 10922477.494128944]","[0.015113548044857967, 21329.726009721013, 10016812.570575248]","[0.015334594730478551, 16681.7340953763, 10933724.83293014]","[0.010440066615180344, 8700.399569695763, 11477520.911024194]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.013428684807906037, 18262.55548741521, 10188577.098862194]","[0.010168019656321857, 8638.401853315701, 10864968.002375519]","[0.009775610483608362, 8784.391617912992, 12404374.351960976]","[0.009866825736052735, 8735.88499915785, 11894659.36649716]","[0.013390665997661842, 17696.803007564893, 10474584.061461292]","[0.009671217453358742, 7701.526188493992, 13538253.592079014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.014657758006910286, 17300.577714160292, 10813133.863231622]","[0.01764969019532545, 17933.960931461417, 10460139.968936212]","[0.010548542055115635, 8687.361014041036, 11341133.118129486]","[0.010365033529017251, 8706.853904501277, 11637025.913884826]","[0.00966740150181142, 8717.851848542676, 11785806.430068951]","[0.012679238204520117, 18253.04688587361, 9964302.468970455]","[0.01374767105439821, 17941.863086053876, 10150219.078680689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.016719089387759498, 22309.86575823162, 9215774.672845481]","[0.009889810717504126, 6083.5391118557345, 10522121.367717845]","[0.007337268090442378, 6879.590903715557, 12376297.504268454]","[0.008807326672959602, 7455.585736670159, 10861830.33137478]","[0.011241519332961782, 8549.404819001204, 10009811.335944992]","[0.009336234003325462, 6104.6684589129645, 10748472.157191398]","[0.01205280930338365, 8548.830046235425, 9983585.140000314]","[0.014976516729607465, 17883.384511474178, 9754295.741013972]","[0.009769184686946904, 8606.852003652219, 10607974.88889006]","[0.012972207074555714, 17895.923916195356, 9691039.998694984]","[0.012375998694507829, 18255.12744319123, 9891556.911434188]","[0.015593056263021876, 19558.674126951515, 9442897.457732596]","[0.00974254571482731, 8607.89306890411, 10556586.982934138]","[0.010358918402321659, 8564.356313989016, 10248443.333154473]","[0.007737181028974709, 6180.221920356873, 11564754.084197668]","[0.007773813568853586, 4859.440637114062, 11247736.401316106]","[0.007484918123684153, 5407.903913895738, 12650571.611376105]","[0.008446873382365779, 6116.642236782515, 10938725.660131153]","[0.008446559764606962, 4936.059888122535, 10971918.947842218]","[0.00759494138385401, 5424.245253214566, 11657101.351134272]","[0.008126804626139917, 4617.035695504761, 11891686.978975065]","[0.010395004564051047, 7357.979600759381, 10013148.25184397]","[0.0067280006940854675, 4266.693915042019, 13316752.176527264]","[0.007809260792594055, 5362.318721255732, 11061763.748873917]","[0.012679238204520117, 18253.04688587361, 9964302.468970455]","[0.012676831732343652, 17932.049830278018, 10064287.20859267]","[0.015134701381769887, 17250.03323114606, 10307138.089567196]","[0.009798777272589246, 8674.869282438052, 11325347.922737703]","[0.019273899354040367, 16576.383823399825, 11097210.862286828]","[0.013468967171888247, 17352.14733417201, 9641321.165435417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
