"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01549828461138819, 17307.025840198294, 10771247.177750306]","[0.017288075344158896, 19487.902178586788, 9786674.775943616]","[0.015614946731569495, 17261.026711465238, 10314109.266654814]","[0.015761354879932063, 17251.516130194257, 10255620.767139975]","[0.01593759824933022, 17230.517849919714, 9967558.84266452]","[0.01715398068253348, 16710.079457947344, 11541854.833357718]","[0.014870426917908918, 17327.028367551553, 11105350.18328714]","[0.01812442717449768, 22429.598648417657, 9410206.337290669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015386287227683104, 17283.52515147532, 10566008.743470214]","[0.01581757089119068, 17230.51685837464, 9967866.021967217]","[0.015097510345312187, 17302.525326967836, 10895376.921419716]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015875532063943598, 17262.517984339967, 10419488.489791501]","[0.015164393581590996, 17283.54851695596, 10564559.11473766]","[0.015094473139295163, 17302.52668466403, 10895291.293549793]","[0.015104953338072347, 17310.549230538752, 10873933.261346621]","[0.015917154443296423, 17230.52594746569, 9965134.868065547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015119901305103132, 17936.504607532926, 10375820.651584774]","[0.01517547817186704, 17286.037460020514, 10662094.11403179]","[0.01547479209622022, 17259.036704229187, 10352539.911236728]","[0.0151526639507598, 17380.04756228784, 11718051.671846328]","[0.015607571710862486, 17257.526703257015, 10274471.224104922]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01460992605040295, 17879.99065533129, 9818899.9986844]","[0.016975668134247467, 17244.47075542282, 10238984.862215377]","[0.014913046320363657, 17309.555533504972, 10867963.987154618]","[0.014531408235880033, 17929.500636464156, 10311994.328793438]","[0.016751595813812657, 17255.502256225245, 10249648.214205256]","[0.016334987370666514, 17256.514157802638, 10254705.43339846]","[0.015471649364553235, 17259.038061925377, 10352454.275539698]","[0.01655500169682612, 17255.52557949735, 10248024.613072773]","[0.014743750016972774, 17853.011865115874, 9506868.295782518]","[0.015402712869640046, 17309.538472686065, 10867475.404850274]","[0.015405876907386816, 17309.537114989875, 10867561.040187808]",,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015456457267518089, 17834.952855259326, 9327729.047795752]","[0.01533068288712741, 21154.76062397132, 10087821.068385735]","[0.01485628809035673, 17311.53997277365, 10828875.931527913]","[0.014508962345145983, 17374.03163878622, 11533672.845129998]","[0.016722422579905014, 17263.463027966918, 10403732.286034577]","[0.0159382766184247, 17307.017335771798, 10770142.097480098]","[0.01608736561215276, 20887.766588451053, 9296932.524737826]","[0.014479856264995674, 17922.978761069073, 10263795.424229844]","[0.016062272555734135, 17276.99223829648, 10494678.119734757]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015781342922886396, 21085.246102565845, 9434113.817713642]","[0.015156955425339007, 17854.974609506375, 9465121.77493016]","[0.01612108485669438, 17288.018746098558, 10582867.767877381]","[0.016203595237779284, 17291.536075305405, 10569307.709380234]","[0.014392297733167537, 18047.982687474112, 11491392.95846684]","[0.014611742838452707, 17914.964693005484, 10237831.425384147]","[0.015497325198408315, 17304.526985798268, 10688444.808366727]","[0.014817532362238709, 17877.48571202984, 9717452.26735421]","[0.01482087990393097, 17362.53160598545, 11467476.780910421]","[0.014733761180197808, 17903.50060490826, 10021287.480695443]","[0.016807945001381476, 17280.0065560706, 10460165.85173461]","[0.014725719409336823, 17463.026704570537, 12350222.78673461]","[0.0160293969051255, 21058.243989078328, 9117109.186652545]","[0.01495722251336012, 17337.54299041966, 11116425.41661558]","[0.014919501255447718, 17336.535474292625, 11140004.406375907]",,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01414223541467419, 17978.496608493606, 10830999.857276928]","[0.015204648533460352, 17309.52458738035, 10869454.389779]","[0.014617143112662665, 17904.486833972285, 10028161.216103176]","[0.014267531224328178, 17956.501392255483, 10622699.366392659]","[0.01511281518008209, 17861.983114101917, 9636588.087299772]","[0.014092428541799248, 17360.0781215343, 11383738.493721684]","[0.014535941583580087, 17953.99817280134, 10521057.684522707]","[0.015433855344993443, 17306.054432683006, 10763790.436256554]","[0.014918429342313364, 17334.053069842153, 11078600.008509442]","[0.0162812966604441, 17282.531741100654, 10557419.54064513]","[0.016136011249996005, 21103.258589050638, 9567892.081023391]","[0.015077433162164458, 17876.489554509324, 9712505.733547628]","[0.014663694506140306, 17903.512275876565, 10021460.952364383]","[0.014663694506140306, 17903.512275876565, 10021460.952364383]","[0.01600676831303165, 21103.281912322742, 9566268.157416953]","[0.015620426199997522, 17282.549387863044, 10558095.01548606]","[0.015604586108220622, 17306.031109410902, 10765414.031213395]","[0.015077404737616373, 17334.031104266243, 11080137.922969852]","[0.01747105975299701, 17258.99798903052, 10313626.764469601]","[0.014785638837930836, 17877.514807265037, 9716004.766587405]","[0.015080122353882588, 17876.488196813134, 9712591.387496067]","[0.015963942694813875, 21104.256470418462, 9572010.93948947]","[0.014663694506140306, 17903.512275876565, 10021460.952364383]","[0.015135486914851866, 17333.055188474333, 11073344.210158937]",,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.014682066421303765, 17879.977626666794, 9818812.1540752]","[0.015887598966566885, 17282.513035926444, 10559630.623207415]","[0.014665797912665502, 17928.01116990994, 10230455.322154373]","[0.016412500250482, 17240.97982603601, 10173158.721716188]","[0.01579205876814646, 17282.52742228713, 10559632.929232873]","[0.014774441798225084, 17333.053541415902, 11073713.018074114]","[0.015389777430123324, 17283.548626927055, 10563279.924947675]","[0.014606278074230159, 17953.985144136845, 10520969.871105913]","[0.014748416842016812, 17877.50940145306, 9716049.970732365]","[0.016157354983910563, 17259.0047147434, 10353535.375215119]","[0.01579205876814646, 17282.52742228713, 10559632.929232873]","[0.016296156364968773, 17256.52481856136, 10253215.448712312]","[0.016662681417131578, 17211.966510924, 9903192.106901854]","[0.01481611697535211, 17852.99883645138, 9506780.478648646]","[0.01571065423279176, 17282.536359198548, 10558007.071259908]",,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01460992605040295, 17879.99065533129, 9818899.9986844]","[0.01538724534382053, 17259.04973289368, 10352627.879488418]","[0.014475329669954335, 17880.012620907204, 9817361.91698916]","[0.014881299994659463, 17852.989899539964, 9508406.423799574]","[0.014169804123669184, 17906.002229219892, 10109099.36774062]","[0.015172408054972296, 17286.038817716704, 10662008.48119792]","[0.014741179445523757, 17853.013222812064, 9506782.644337742]","[0.01449119155906362, 17360.05429720723, 11383380.668883229]","[0.015089952451060356, 17286.050488685007, 10662182.109758807]","[0.016196293200762275, 17232.03895319248, 10042645.14147418]","[0.014743750016972774, 17853.011865115874, 9506868.295782518]","[0.016063879334477803, 17259.016385711704, 10353708.97916384]","[0.015089952451060356, 17286.050488685007, 10662182.109758807]","[0.01538724534382053, 17259.04973289368, 10352627.879488418]","[0.015086916838224126, 17286.0518463812, 10662096.47692494]","[0.016196293200762275, 17232.03895319248, 10042645.14147418]","[0.013848815571930689, 17933.01601367571, 10419892.534654506]","[0.016293317269582695, 17232.025924527985, 10042557.200697817]","[0.016289833318736145, 17232.027282224175, 10042471.562137626]",,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015349121205758164, 17235.514717532795, 10148302.376273168]","[0.014917540315296948, 17336.536385609783, 11162797.176208217]","[0.01506936756930295, 17286.009706119625, 10663010.94423097]","[0.014711416049722216, 17363.524112736617, 11472468.8846475]","[0.015348227132108145, 17856.480226533255, 9573430.214695973]","[0.015155837500538229, 17876.47516814864, 9712503.594387734]","[0.01474001497208764, 17919.988838006702, 10256827.718189603]","[0.014418448832326033, 17363.539746822396, 11473664.828399034]","[0.015323587887391587, 17259.027657346676, 10355444.94228406]","[0.01569587150042712, 17182.518095400417, 9550299.621333351]",,,,,,,,,,,,,,,,,,,,,,,,,,,
