"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.014074592824924587, 19018.39680364742, 9541930.168740828]","[0.010002556510337808, 7639.567700152244, 12917618.874985736]","[0.015402134119183255, 18646.301041971874, 11792597.70531047]","[0.014228992265990814, 19015.896941746716, 9450973.183017481]","[0.013974526647840319, 19077.19926439424, 10491954.58019529]","[0.013286569389155095, 19088.86980486548, 10177235.390197765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.01462715675464778, 19000.424146739373, 9284770.465536598]","[0.014228992265990814, 19015.896941746716, 9450973.183017481]","[0.013733674201207939, 18560.30763388403, 10749584.274915243]","[0.015244827757181405, 18456.709748635214, 11182146.483463554]","[0.015024746902348408, 18532.816872421114, 10525566.829196768]","[0.013363332083868291, 19115.911630200724, 10675412.913113402]","[0.013380981474837895, 19048.923845484864, 9923698.098062968]","[0.013858175431697874, 20257.730995180278, 8906300.512924666]","[0.015613070943375069, 18338.230179620954, 9941349.483542582]","[0.016863554694040377, 17668.206954225345, 11272176.217390388]","[0.016863554694040377, 17668.206954225345, 11272176.217390388]","[0.009044192710254096, 6517.955308408182, 11570448.218209835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.01462715675464778, 19000.424146739373, 9284770.465536598]","[0.014386791789179036, 19038.922095516595, 9685634.142119166]","[0.013607715122590968, 18502.792388359445, 10222381.864872426]","[0.015487047749457389, 17718.729224895305, 11787586.741110321]","[0.01324369463419436, 19025.424190515503, 9721739.20644906]","[0.013935955255193271, 20281.22074412386, 9105574.36324535]","[0.014386791789179036, 19038.922095516595, 9685634.142119166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013470340452690717, 18928.424581856503, 8546004.892298752]","[0.013497960526721513, 18460.817307538244, 9785979.94410808]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.015790946340693387, 17691.722052743364, 11477031.477882773]","[0.015487047749457389, 17718.729224895305, 11787586.741110321]","[0.013449822895290309, 18540.325297349107, 10613384.375405231]","[0.016354390630303466, 17644.723651430562, 11066966.192181367]","[0.013155143320851473, 18979.897424876646, 8990242.544479258]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.014978892594864575, 18391.24491887043, 10542721.798561841]","[0.016700139527223924, 17644.717205281762, 11067525.242588636]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013685198945441509, 18994.861725996645, 9113320.410264675]","[0.0163035625474637, 17691.718445194107, 11476636.698271532]","[0.013537321717137932, 18563.81504629269, 10816146.451840008]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.014212407507722399, 18469.80012970105, 9754934.022568256]","[0.014121916542180816, 18511.781656671046, 10190505.368467307]","[0.01572684288977893, 17827.70199645815, 12971594.563624434]","[0.013229382739363462, 18990.172230883058, 9423101.678898832]","[0.0177909309484771, 16703.848404523826, 13125348.99848096]","[0.013935955255193271, 20281.22074412386, 9105574.36324535]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.009616056705557015, 6950.29931327731, 11896913.820262294]","[0.008951936329522285, 6561.463250206241, 12049283.589776909]","[0.019464246092931594, 17701.720448664695, 11643488.775348386]","[0.019668355685818987, 16576.86071111757, 11879708.765907256]","[0.013114401298474207, 19023.405366674706, 9539407.687579082]","[0.015631260159599387, 18384.22008325341, 10367759.315699616]","[0.015179151290822075, 18500.217690433274, 11728945.737386005]","[0.013604779970465318, 18971.371977053062, 8911708.56947266]","[0.013450260076252654, 18504.325249336303, 10332772.689942064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013449822895290309, 18540.325297349107, 10613384.375405231]","[0.013858175431697874, 20257.730995180278, 8906300.512924666]","[0.014978892594864575, 18391.24491887043, 10542721.798561841]","[0.016916112331074262, 17622.71300105872, 10929178.46166284]","[0.009853147685847989, 6899.802392181784, 11383938.624300294]","[0.015565062259546495, 18424.820169552262, 9476966.843788378]","[0.013114401298474207, 19023.405366674706, 9539407.687579082]","[0.016178033784609417, 18351.693332472874, 10153826.535481513]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.013450260076252654, 18504.325249336303, 10332772.689942064]","[0.01685317276215633, 17641.2062282222, 10961175.572585544]","[0.014978892594864575, 18391.24491887043, 10542721.798561841]","[0.013449822895290309, 18540.325297349107, 10613384.375405231]","[0.009368648003465417, 7530.6013747381985, 11778557.028152969]","[0.015360206108209769, 18384.226529402207, 10367200.167559514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013537321717137932, 18563.81504629269, 10816146.451840008]","[0.013537321717137932, 18563.81504629269, 10816146.451840008]","[0.0150318705395589, 18458.242609612073, 11292301.938174993]","[0.015096275989762813, 18414.734667814013, 10745773.218640566]","[0.013740350206497387, 18533.306907880884, 10437021.562719956]","[0.01915907783464683, 16617.358705149032, 12393154.593479052]","[0.015505822284545697, 20266.71973234915, 9056740.765749391]","[0.013740350206497387, 18533.306907880884, 10437021.562719956]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.01531712332566877, 18497.817245336664, 10215376.19006765]","[0.01572684288977893, 17827.70199645815, 12971594.563624434]","[0.016376267918041053, 17755.21516967589, 12158082.358596964]","[0.01349143849283139, 18563.796543692097, 10816789.89643342]","[0.015098173484776295, 18411.233701554153, 10678905.947703525]","[0.015024746902348408, 18532.816872421114, 10525566.829196768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.014048110417490062, 18533.303300331627, 10436626.826715708]","[0.013601776458250784, 18988.1840611023, 9424520.653416052]","[0.015152000059823355, 18478.231392295795, 11428325.778970083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.015690167683488587, 19179.8988398157, 11340103.015232075]","[0.020430015752891054, 18801.807443597187, 13657577.460263662]","[0.019912119037115622, 18801.813889745983, 13657018.46662283]","[0.02129083132640054, 18774.803110044784, 13343503.853797061]","[0.02129083132640054, 18774.803110044784, 13343503.853797061]","[0.01613631584604802, 19160.67712313099, 11447081.030965425]","[0.0218839973242205, 18774.796663895984, 13344062.861031773]","[0.015219267389061642, 20426.001317082144, 11114614.59174486]","[0.016912402498846697, 19165.367009818583, 11137174.322343113]","[0.01524062494246978, 20454.20062563707, 11047849.319819339]","[0.01583885034981375, 20376.731359544392, 10176897.030029701]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.018362971217886923, 19226.182904555597, 12271376.792977856]","[0.01836811081922208, 19226.182512981588, 12271209.55626399]","[0.017413920801726532, 19253.193684256796, 12585579.806870459]","[0.01582353966804229, 20427.189845935867, 10731540.606826805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.019113299238793593, 25944.36599582255, 11262443.033528987]","[0.01913949184644216, 28581.849624362665, 10938454.655002426]","[0.019148367187863755, 28581.846031064102, 10937845.910957735]","[0.01914286669333162, 28581.849232788656, 10938287.425665904]","[0.01913949184644216, 28581.849624362665, 10938454.655002426]","[0.01914286669333162, 28581.849232788656, 10938287.425665904]","[0.019144991177992052, 28581.846422638107, 10938013.140294258]","[0.01530048291499195, 19160.68575975244, 11450588.782344561]","[0.020872125770706264, 18748.800393796766, 13054198.963228313]","[0.01913949184644216, 28581.849624362665, 10938454.655002426]","[0.019144991177992052, 28581.846422638107, 10938013.140294258]","[0.019144991177992052, 28581.846422638107, 10938013.140294258]","[0.01913949184644216, 28581.849624362665, 10938454.655002426]","[0.019144991177992052, 28581.846422638107, 10938013.140294258]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.016740000647237345, 18762.306960467256, 13129165.864834508]","[0.01359133935188742, 19146.185124916643, 11242227.629900588]","[0.014237405898535237, 19059.203426206732, 10311584.283747073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013190316579516541, 19043.394149358428, 9673132.461027233]","[0.017712584415257807, 18545.73946850602, 12237167.795674631]","[0.013565588600194349, 18921.186370360658, 8674084.886717182]","[0.01626424353343753, 18738.82365767247, 12925865.498269234]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.01594003633686928, 18364.22769302043, 10231126.330996297]","[0.009616056705557015, 6950.29931327731, 11896913.820262294]","[0.013858175431697874, 20257.730995180278, 8906300.512924666]","[0.015492102302410814, 18511.806920880485, 10369436.71308881]","[0.013155143320851473, 18979.897424876646, 8990242.544479258]","[0.01655222773109411, 17683.197765991903, 11437651.836343527]","[0.01351886954685343, 18515.302687428662, 10300084.995890632]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.016583090342516794, 17735.211091115787, 12018874.595867492]","[0.009122128731501892, 6584.952999149824, 12274723.151676735]","[0.013155143320851473, 18979.897424876646, 8990242.544479258]","[0.013155143320851473, 18979.897424876646, 8990242.544479258]","[0.014385930507124337, 20254.209964422662, 8789869.916818107]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.009368648003465417, 7530.6013747381985, 11778557.028152969]","[0.015125131980556946, 18433.21999969163, 10979157.054454185]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.0150318705395589, 18458.242609612073, 11292301.938174993]","[0.013936361626786468, 20245.220696111057, 8833351.296905713]","[0.013935955255193271, 20281.22074412386, 9105574.36324535]","[0.013497960526721513, 18460.817307538244, 9785979.94410808]","[0.014386791789179036, 19038.922095516595, 9685634.142119166]","[0.014003743337039758, 18469.806575849845, 9754374.85627056]","[0.01349752154877452, 18496.817355551044, 10066579.77229145]","[0.014385930507124337, 20254.209964422662, 8789869.916818107]","[0.017415020093440897, 18427.2444357405, 11001480.722445616]","[0.015349112569752198, 17695.239475951723, 11583022.712296503]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.01364772301573081, 18605.790127113887, 11252591.749511745]","[0.01039197706423291, 7570.58828577864, 12196784.732710307]","[0.01364772301573081, 18605.790127113887, 11252591.749511745]","[0.013691268015644197, 18496.810909402247, 10067138.92499527]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.014003743337039758, 18469.806575849845, 9754374.85627056]","[0.014385930507124337, 20254.209964422662, 8789869.916818107]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.014952150128298747, 19097.85854203435, 10325096.686298553]","[0.015759451492413423, 18572.803783461557, 10962920.025485046]","[0.014754196417627116, 20346.726133974462, 9937293.150776336]","[0.013483783054887608, 19107.711010355302, 10873555.881280245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.010307297220571865, 7503.590595036998, 11488812.692833632]","[0.015844540207261636, 18454.721578854456, 11182920.398560077]","[0.013189111499381524, 19046.89511561829, 9741049.800810019]","[0.014423808529999265, 20321.207655164304, 9545532.386948995]","[0.014046589621463925, 18536.804266591487, 10503694.341012845]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012331600354489521, 18844.87839995926, 8792534.367286285]","[0.006472177474492082, 4050.2380050362895, 11099571.655735131]","[0.013459818897505249, 18326.77998301974, 8123256.543143747]","[0.015417428074517113, 19865.869861304735, 8033377.159602307]","[0.006584655842081942, 3973.272013300241, 10342276.445099497]","[0.013361487259338079, 18360.337181773797, 8698291.460789613]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.00837175376119238, 4797.5912957451055, 9351573.05415088]","[0.008250785988427684, 5312.88382046677, 10194285.17277851]","[0.00831653322704929, 4849.108234286312, 9866471.092770178]","[0.008630149311554126, 5192.881952274213, 8965852.113351388]","[0.012034831328489549, 18866.26013146727, 8935461.982350944]","[0.016695653978450686, 18734.29936738696, 12846391.716454562]","[0.017002400702645592, 18629.83082161187, 11694702.543045312]","[0.013621574047866921, 19019.884335917086, 9427842.438206851]","[0.013503123590778158, 19139.41128517009, 10877253.747259995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
