"[0.008087070370371659, 7102.997220380814, 10904998.455102297]","[0.008715714457789698, 6570.916579001002, 12045545.314662283]","[0.009863813809828995, 6515.388858814119, 11551172.954758413]","[0.009769891877006255, 6952.279040685171, 11894636.76079666]","[0.008715714457789698, 6570.916579001002, 12045545.314662283]","[0.008897728217106837, 8623.556596216136, 10720686.475858418]","[0.007647772935084299, 7801.659637023478, 14648156.014689436]","[0.009391509007628578, 5635.778814904245, 13869779.147866916]","[0.015592549008583596, 17293.529854718934, 10819522.93738189]","[0.013363151257671185, 18873.69406418487, 10719031.496982109]","[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.014090400012492229, 17475.20153546182, 10520495.08803762]","[0.013597855289714727, 8628.325624864412, 10821298.839731077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008087070370371659, 7102.997220380814, 10904998.455102297]","[0.008897728217106837, 8623.556596216136, 10720686.475858418]","[0.007647772935084299, 7801.659637023478, 14648156.014689436]","[0.013363151257671185, 18873.69406418487, 10719031.496982109]","[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.014090400012492229, 17475.20153546182, 10520495.08803762]","[0.009524640948771805, 7072.833938143144, 10456955.303126357]","[0.014837535492480031, 17277.88927115609, 10006473.796456661]","[0.008623716989854811, 6204.591990458616, 11778666.586834723]","[0.016379124448559317, 20775.168859596994, 9555762.46703454]","[0.00976748475652909, 6928.738793469044, 11695201.455115512]","[0.008307309973435907, 7641.696402685419, 12970418.335439464]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008087070370371659, 7102.997220380814, 10904998.455102297]","[0.008897728217106837, 8623.556596216136, 10720686.475858418]","[0.007647772935084299, 7801.659637023478, 14648156.014689436]","[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.009524640948771805, 7072.833938143144, 10456955.303126357]","[0.014837535492480031, 17277.88927115609, 10006473.796456661]","[0.016379124448559317, 20775.168859596994, 9555762.46703454]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008589588401716555, 7569.574660852213, 12184950.839382872]","[0.00804246360713471, 7282.4322733074505, 12663146.904468406]","[0.009223627779990334, 6924.713875941594, 11635311.275010183]","[0.009123318850136584, 6986.832915506975, 12255289.734219626]","[0.008701652491935524, 6988.368829362971, 9642010.591304332]","[0.008269985228914707, 6614.91029046276, 12561207.004424758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008087070370371659, 7102.997220380814, 10904998.455102297]","[0.007647772935084299, 7801.659637023478, 14648156.014689436]","[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.016379124448559317, 20775.168859596994, 9555762.46703454]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.00804246360713471, 7282.4322733074505, 12663146.904468406]","[0.008701652491935524, 6988.368829362971, 9642010.591304332]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.009570575638988662, 7532.6238119597365, 11760663.466134408]","[0.012890565624798714, 17349.378989507844, 10957646.703501169]","[0.015896174604228423, 19940.990548066853, 10280118.627195545]","[0.010027012216306995, 8641.396586208839, 10966657.453074483]","[0.008632449166883266, 7010.263954703764, 12500265.811040165]","[0.007940622845777096, 8714.558215241243, 11725004.561893197]","[0.007784339371900777, 7710.681044830493, 13650983.149572138]","[0.016953955292233733, 13854.783223846582, 10579099.276813889]","[0.014630852267627064, 16420.954691279818, 10937682.569192514]","[0.00921814621700927, 7580.140639062325, 12293923.852605911]","[0.008120894051812856, 7649.992033973193, 12788113.067057665]","[0.008720357195649594, 7107.574084418714, 12414835.61649334]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.009211525031391547, 6960.395918288019, 12012682.933379976]","[0.007578343060833191, 6983.9028623600225, 12214293.13163902]","[0.008386953455554855, 6374.021887315335, 13496553.704609925]","[0.00941180097596772, 6569.978377120495, 10020716.08393618]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.007578343060833191, 6983.9028623600225, 12214293.13163902]","[0.00941180097596772, 6569.978377120495, 10020716.08393618]","[0.016290014404124854, 21307.32952084407, 10142361.508235276]","[0.00926405255669222, 6786.376126088801, 10213865.954986427]","[0.007753199175738719, 6478.44405929824, 11235806.987060774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.007578343060833191, 6983.9028623600225, 12214293.13163902]","[0.00941180097596772, 6569.978377120495, 10020716.08393618]","[0.007753199175738719, 6478.44405929824, 11235806.987060774]","[0.007880217885604909, 7458.174348824502, 10929912.56615696]","[0.008752352718931603, 6753.372310986454, 12021094.066940168]","[0.010183245987465542, 7440.449035494578, 10710155.328587858]","[0.008760016057630219, 6802.03704688349, 11543375.69614097]","[0.008784465364216417, 6651.905221969837, 12930954.519535279]","[0.01571135227067793, 16596.904446917444, 10182356.973716147]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.007578343060833191, 6983.9028623600225, 12214293.13163902]","[0.00941180097596772, 6569.978377120495, 10020716.08393618]","[0.007753199175738719, 6478.44405929824, 11235806.987060774]","[0.009682569201144083, 6863.826102077029, 11004482.737230971]","[0.011259070713659948, 8629.847365891228, 10758690.422200631]","[0.00889760769710865, 4922.49692945898, 11974978.71701883]","[0.017155683443445632, 22902.63354634454, 10658695.048933642]","[0.01886578696273786, 18400.174197849195, 10727681.65661615]","[0.008484193386896523, 5468.8006203195455, 12111829.058563508]","[0.009096750820415896, 6780.213565303008, 11358551.761632541]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008070840208126194, 5538.75558618447, 11207327.846532602]","[0.008389908770925375, 4917.01108882772, 11913434.885138767]","[0.008408620117944403, 5276.922792641431, 11332262.722215585]","[0.00764337091461247, 6698.387081371546, 9326074.689974418]","[0.007578343060833191, 6983.9028623600225, 12214293.13163902]","[0.00941180097596772, 6569.978377120495, 10020716.08393618]","[0.007753199175738719, 6478.44405929824, 11235806.987060774]","[0.014500950435768805, 17688.758992248902, 11014043.287910558]","[0.00918534343816894, 6136.065257792122, 11127787.232771536]","[0.008353019715469125, 6895.968679701745, 12539446.940910382]","[0.017034246293585915, 14375.568707954846, 10812245.049116433]","[0.01584084311966672, 17255.637972624154, 10856637.004614424]","[0.008672589480879924, 5389.3540274843, 11341550.900093626]","[0.016368345891804848, 20868.809553495787, 10625429.380248114]","[0.008265349829278469, 5418.453772916553, 12742800.192218697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
