"[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004570671996345577, 3111.3319163627193, 7536542.226318644]","[0.004543282313968271, 3123.3225856808244, 7626423.132401172]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004915755447617029, 3102.2994567750047, 7438727.727859891]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.006051027900852508, 3434.236038800471, 6780943.671424046]","[0.006051027900852508, 3434.236038800471, 6780943.671424046]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.004915755447617029, 3102.2994567750047, 7438727.727859891]","[0.005260804732466924, 3041.802351320911, 6821577.88714206]","[0.004948412636684944, 3085.8427691195348, 7257327.643215877]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004570671996345577, 3111.3319163627193, 7536542.226318644]","[0.004543282313968271, 3123.3225856808244, 7626423.132401172]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005260804732466924, 3041.802351320911, 6821577.88714206]","[0.004948412636684944, 3085.8427691195348, 7257327.643215877]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004504661072552111, 3205.845004217753, 8469054.405925535]","[0.005988076202868352, 3431.6811341919974, 6747177.299876781]","[0.004576797599468422, 3090.8284376387146, 7311169.977341581]","[0.005661336822806605, 3040.7490933911577, 6804528.849908564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005260804732466924, 3041.802351320911, 6821577.88714206]","[0.004948412636684944, 3085.8427691195348, 7257327.643215877]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004504661072552111, 3205.845004217753, 8469054.405925535]","[0.005988076202868352, 3431.6811341919974, 6747177.299876781]","[0.004576797599468422, 3090.8284376387146, 7311169.977341581]","[0.005661336822806605, 3040.7490933911577, 6804528.849908564]","[0.005988076202868352, 3431.6811341919974, 6747177.299876781]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.0049461503422242, 3088.309605766682, 7300253.4318716675]","[0.004504661072552111, 3205.845004217753, 8469054.405925535]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004501380833244957, 3209.8469260281217, 8506989.33424072]","[0.005986959321000608, 3435.1816173219277, 6788445.764088754]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005260804732466924, 3041.802351320911, 6821577.88714206]","[0.004948412636684944, 3085.8427691195348, 7257327.643215877]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004576797599468422, 3090.8284376387146, 7311169.977341581]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.0049461503422242, 3088.309605766682, 7300253.4318716675]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.004548493682616976, 3093.3195897805163, 7347926.454556783]","[0.004450879321948392, 3187.351871122073, 8289225.289884414]","[0.004520170513340534, 3153.835955394979, 7952544.1740563745]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004948412636684944, 3085.8427691195348, 7257327.643215877]","[0.00496765614426504, 3075.318020440503, 7158422.741414189]","[0.0045123201771835745, 3170.865527818076, 8109657.991579359]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005260804732466924, 3041.802351320911, 6821577.88714206]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.005047541177907313, 3041.802104713409, 6821623.627875421]","[0.004576797599468422, 3090.8284376387146, 7311169.977341581]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.004548493682616976, 3093.3195897805163, 7347926.454556783]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004548493682616976, 3093.3195897805163, 7347926.454556783]","[0.004459764356602581, 3141.346553539086, 7816097.61666502]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.004374279081552459, 3142.3236113372313, 7852926.318148533]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004978134843267254, 3048.3125786047362, 6877883.881366505]","[0.0045214524582875976, 3124.8602102350887, 7636764.69906278]","[0.004474031586460061, 3134.790789825648, 8005023.69965613]","[0.004362798685319433, 3198.3241316966205, 8424337.351718055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004459764356602581, 3141.346553539086, 7816097.61666502]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.004374279081552459, 3142.3236113372313, 7852926.318148533]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004474031586460061, 3134.790789825648, 8005023.69965613]","[0.004362798685319433, 3198.3241316966205, 8424337.351718055]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004529334630234589, 3107.8306378119923, 7479468.919473286]","[0.004362798685319433, 3198.3241316966205, 8424337.351718055]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004491549908830482, 3114.827702534425, 7546691.625595418]","[0.004474031586460061, 3134.790789825648, 8005023.69965613]","[0.004374279081552459, 3142.3236113372313, 7852926.318148533]","[0.004533397973513092, 3087.328286890417, 7260949.688423684]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004353961503207457, 3124.311284755028, 7664235.375934292]","[0.005044191648230165, 3032.8037942539954, 6731302.000829518]","[0.004382860627712849, 3096.318293754244, 7379660.026815357]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004352968129553529, 3174.811907421451, 8167935.499649981]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004353961503207457, 3124.311284755028, 7664235.375934292]","[0.005044191648230165, 3032.8037942539954, 6731302.000829518]","[0.004382860627712849, 3096.318293754244, 7379660.026815357]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004352968129553529, 3174.811907421451, 8167935.499649981]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.004348295528141172, 3191.807188709012, 8339839.169586446]","[0.004382860627712849, 3096.318293754244, 7379660.026815357]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005044191648230165, 3032.8037942539954, 6731302.000829518]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.0049748767661166, 3039.314268145323, 6787592.111527865]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004622891790844908, 3053.802556484086, 6933319.043184325]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.004761675095726091, 3036.8048540203754, 6770643.392861563]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.004761675095726091, 3036.8048540203754, 6770643.392861563]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0042925382035468385, 3199.825328122738, 8428429.729657067]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004761675095726091, 3036.8048540203754, 6770643.392861563]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.004300801721680743, 3153.820010539751, 7955102.7710447665]","[0.00562834515612911, 3004.762231363874, 7134916.710080563]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.004529299976687097, 3038.2587876632447, 7032694.795333541]","[0.004277707404195836, 3238.3281652568753, 8807359.186344735]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.004761675095726091, 3036.8048540203754, 6770643.392861563]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004761675095726091, 3036.8048540203754, 6770643.392861563]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005022610128307651, 3028.8147342516504, 6685668.40622061]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.004300801721680743, 3153.820010539751, 7955102.7710447665]","[0.00562834515612911, 3004.762231363874, 7134916.710080563]","[0.0056878547859438265, 2999.2633159013058, 7079522.876700004]","[0.004323043963029429, 3071.8057986327244, 7135521.8718240755]","[0.005630857552212329, 3022.7367668089546, 6616142.9443031065]","[0.004997957751825227, 3032.758504431885, 6976664.167357857]","[0.005574226423936578, 3028.235682271523, 6671518.959415603]","[0.005107480246934456, 3013.229030875923, 6783363.3049198855]","[0.004575669676646152, 3038.3040774853557, 6787358.265688833]","[0.00562834515612911, 3004.762231363874, 7134916.710080563]","[0.004285933922192637, 3192.3228476738886, 8334086.403989073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
