"[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.005839672981825692, 3701.300018169278, 7601715.653564438]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.008040211172980599, 6467.810640603147, 6952719.220070902]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008847984872145043, 6456.295103662451, 6802084.86111559]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.00546393134316003, 3777.3116121115977, 8346525.561842]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.008484375985760188, 6456.326094132777, 6803792.981519165]","[0.005558627553594364, 3777.339366012485, 8345608.855163716]","[0.009310627642631368, 6456.214240422415, 6802953.889090212]","[0.006202049723115546, 3676.284272039017, 7331167.521735284]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.007914640963869794, 4998.8378409790585, 6958563.467469154]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.007792535275069691, 4998.810087078172, 6959480.231856278]",,,,,,,,,,,,,,,,,,,,
"[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.005839672981825692, 3701.300018169278, 7601715.653564438]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008847984872145043, 6456.295103662451, 6802084.86111559]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.00546393134316003, 3777.3116121115977, 8346525.561842]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.008484375985760188, 6456.326094132777, 6803792.981519165]","[0.009310627642631368, 6456.214240422415, 6802953.889090212]","[0.006202049723115546, 3676.284272039017, 7331167.521735284]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.00733315508093221, 4551.608351579451, 7089659.8013807405]","[0.005479654826235293, 3743.803654248051, 8010576.123979928]","[0.008847984872145043, 6456.295103662451, 6802084.86111559]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.008335778839797647, 6463.8126430175835, 6901530.427566893]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.007139696873518609, 4561.113656880763, 6903566.475196526]",,,,,,,,,,,,,,,,,,,,,,
"[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.005839672981825692, 3701.300018169278, 7601715.653564438]","[0.01349821868563083, 19432.306200524796, 5889377.515254036]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008847984872145043, 6456.295103662451, 6802084.86111559]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.00546393134316003, 3777.3116121115977, 8346525.561842]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.008350985586994979, 6462.311725140578, 6897806.55621201]","[0.008484375985760188, 6456.326094132777, 6803792.981519165]","[0.009310627642631368, 6456.214240422415, 6802953.889090212]","[0.006202049723115546, 3676.284272039017, 7331167.521735284]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.013509400264338835, 19432.295714336884, 5889232.4414367825]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.00733315508093221, 4551.608351579451, 7089659.8013807405]","[0.005479654826235293, 3743.803654248051, 8010576.123979928]","[0.008847984872145043, 6456.295103662451, 6802084.86111559]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.008335778839797647, 6463.8126430175835, 6901530.427566893]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.007139696873518609, 4561.113656880763, 6903566.475196526]","[0.005757375835597085, 3701.3155670173455, 7600584.333581772]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.013470495278031737, 19432.30727488293, 5889265.264847088]","[0.013537284208377935, 19432.294639978754, 5889344.6918437295]","[0.0090696601459379, 6456.231140599945, 6803130.960634411]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.005574901583225805, 3743.831408148938, 8009659.440272683]","[0.005479654826235293, 3743.803654248051, 8010576.123979928]","[0.006045953379719172, 3695.3032324030755, 7528875.150802801]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.005956506498924497, 3526.7698601257803, 7701222.244426144]",,,,,,,,,,,
"[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.005839672981825692, 3701.300018169278, 7601715.653564438]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.005757375835597085, 3701.3155670173455, 7600584.333581772]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.005956506498924497, 3526.7698601257803, 7701222.244426144]","[0.005757375835597085, 3701.3155670173455, 7600584.333581772]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006124309525948847, 3688.7931767553832, 7465710.505791861]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006097129291398702, 3691.3052348175124, 7482224.225818172]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.005873067182220273, 3691.3049882100104, 7482269.967851381]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.0061278046522175115, 4565.73580414218, 7261078.701428121]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006079336578770945, 4565.737171910972, 7261736.247276816]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007408452880869278, 4551.603319176984, 7089352.096908843]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.007382577926781498, 4551.613570270744, 7087822.53256257]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007286297249066886, 6477.939441118155, 7083124.75646096]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007286297249066886, 6477.939441118155, 7083124.75646096]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.012075765045590825, 18220.06325985267, 6185214.758630694]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0066331239947149696, 3660.2356896756282, 7184125.871200854]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007286297249066886, 6477.939441118155, 7083124.75646096]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.012075765045590825, 18220.06325985267, 6185214.758630694]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0066331239947149696, 3660.2356896756282, 7184125.871200854]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.0051459162616325615, 3767.3583160227035, 8248860.276900299]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.007333561435810803, 4252.363526566371, 7071542.411140406]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005065077296213858, 3782.355318893972, 8390751.660719505]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007286297249066886, 6477.939441118155, 7083124.75646096]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.012075765045590825, 18220.06325985267, 6185214.758630694]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0066331239947149696, 3660.2356896756282, 7184125.871200854]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.0051459162616325615, 3767.3583160227035, 8248860.276900299]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.007333561435810803, 4252.363526566371, 7071542.411140406]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005065077296213858, 3782.355318893972, 8390751.660719505]","[0.006756906739063532, 5014.355543902192, 7138496.638819913]","[0.007286297249066886, 6477.939441118155, 7083124.75646096]","[0.007333561435810803, 4252.363526566371, 7071542.411140406]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.012106515456194232, 18220.05747957965, 6185184.837056176]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]",,,,,,,,,,,,,,,,,,,,,
"[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.006215723461107271, 3660.2533962366556, 7184640.196730598]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.005371933755221815, 3535.790265136479, 7794007.142651234]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.012075765045590825, 18220.06325985267, 6185214.758630694]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0066331239947149696, 3660.2356896756282, 7184125.871200854]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.007521829993241199, 4527.5294069385145, 6838859.688053198]","[0.012112307596059356, 18220.051699306627, 6185181.868627467]","[0.0051459162616325615, 3767.3583160227035, 8248860.276900299]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.007333561435810803, 4252.363526566371, 7071542.411140406]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005065077296213858, 3782.355318893972, 8390751.660719505]","[0.006756906739063532, 5014.355543902192, 7138496.638819913]","[0.007333561435810803, 4252.363526566371, 7071542.411140406]","[0.00821604789082422, 6446.275062572612, 6710873.42210989]","[0.013380630526635483, 19425.817537031864, 5885227.133430487]","[0.012106515456194232, 18220.05747957965, 6185184.837056176]","[0.006028973369558482, 3480.7885665745252, 7248538.266336202]","[0.0059128293936861675, 3483.2640918050533, 7266317.056726484]","[0.006805603844579956, 4551.644314133568, 7089576.62201247]","[0.008201118391338356, 6447.775980449617, 6714620.105148256]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.005572192353231532, 3493.274424004887, 7383785.274302255]","[0.005179965852756167, 3750.3139573880585, 8094274.643587409]","[0.006812928044356018, 4550.1484492630625, 7083631.27806179]","[0.007365758217872175, 4540.064284539363, 6974700.7300264565]","[0.0075138163488776, 4992.348684156487, 6896933.550109861]","[0.007460698486750681, 4998.846296239791, 6959351.239110955]","[0.007012097834886325, 4550.143642864065, 7082413.625712401]",,,,,,,,,,,,,,,,,
