"[0.016015622670695638, 18916.30131254226, 11140406.927755449]","[0.008006971194478466, 7284.01676376043, 12617600.65793799]","[0.00806920006252571, 5538.9400417738025, 12879113.778026333]","[0.02614811640540408, 39289.0233504976, 11019639.830908395]","[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.017988366136299772, 25359.629835384163, 9781214.846472947]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.017988366136299772, 25359.629835384163, 9781214.846472947]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.008668201723876577, 7527.270748293134, 11653650.684376046]","[0.009721706706735877, 7296.47635532375, 12768974.254690673]","[0.010391058737896164, 7208.869938949507, 11885429.979123523]","[0.009851103734523648, 7457.04094376574, 10832100.531648878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.017988366136299772, 25359.629835384163, 9781214.846472947]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.008197028373782528, 5472.765033355489, 12170177.566874456]","[0.014432419121747163, 9663.703609912913, 10701153.171444135]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.00905618084061329, 5332.315683112234, 10747849.245251155]","[0.00801777619156212, 5486.386723947537, 12354948.979284639]","[0.02483793621389337, 21297.163652003474, 10339665.348159106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.017988366136299772, 25359.629835384163, 9781214.846472947]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.014432419121747163, 9663.703609912913, 10701153.171444135]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.02483793621389337, 21297.163652003474, 10339665.348159106]","[0.007999755681345035, 6872.332077094261, 11165323.851450775]","[0.008823423195024615, 6143.168946566232, 11131905.336370522]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.010166901333964844, 6926.17600215874, 11689835.89877472]","[0.017780007798623765, 18370.402382553595, 10781727.62641649]","[0.015524348427239602, 17674.462243784714, 10875402.24038604]","[0.008701022353847307, 7413.019996525656, 11442728.054305159]","[0.009719923865629093, 7383.944830482663, 11213067.262623506]","[0.01059515140490039, 6152.530920446432, 11349022.669322472]","[0.01804298033076125, 20818.712840757413, 10631810.678145414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.01685202284480038, 23607.442415430174, 10474994.409764383]","[0.00987114321822776, 6947.951038380702, 13157456.967009168]","[0.015710976608506497, 17905.313407173544, 11300415.22919059]","[0.017652456031546023, 21222.950364855344, 10051318.42372015]","[0.008912809460666766, 6992.708076998333, 12312362.699829083]","[0.008805052606714105, 7415.448688973098, 11421752.096522875]","[0.01683458997261478, 22336.373437631664, 10968552.648362074]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.008710299598503425, 6376.569920664297, 13505290.517299104]","[0.00957708051391604, 7192.894710365437, 11747312.409255005]","[0.01891423830038245, 17187.10796781279, 10577810.736710183]","[0.011198855689467019, 9327.141496794504, 10965515.541961033]","[0.008230337099130396, 7530.555736258062, 11679194.24016997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.014873710569015163, 21640.80908482009, 9286149.259788172]","[0.008996751163593362, 6640.471717544541, 12822536.511932125]","[0.009342299783038889, 7056.916313176558, 10432237.747191919]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.009342299783038889, 7056.916313176558, 10432237.747191919]","[0.009569556641489417, 6849.286848188504, 10819325.359246103]","[0.01763342094338643, 22820.044709047135, 10011031.640971154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008365797996332984, 4657.899894420221, 11158774.518329198]","[0.007863431662214338, 5327.338576928568, 10704217.246950807]","[0.00708278805357063, 5510.755625079875, 11823439.986783575]","[0.012411663793061918, 9514.175608433252, 9116836.743313981]","[0.01005344229577862, 7384.550710676703, 10343764.107696632]","[0.009342299783038889, 7056.916313176558, 10432237.747191919]","[0.009994061273039425, 6539.901422858987, 11829513.483548373]","[0.015921388759671317, 16478.91918813884, 11685467.613897497]","[0.020828003761854313, 17914.467857967178, 11281409.144693552]","[0.017057163252133124, 18037.582930639015, 10885514.681929298]","[0.01575600862028809, 21948.71165499824, 9308950.804636357]","[0.015497520442902224, 18413.722819768638, 10733797.489738984]","[0.017946369676260003, 18372.69785401821, 10496165.79376694]","[0.01579286170867576, 19786.38335626671, 10186676.80534298]","[0.016475817307250815, 18058.039850873072, 11392183.141168216]","[0.013775979788609604, 18083.157254825106, 11268107.320073847]","[0.014530396026344077, 17954.401618478438, 11537371.454993082]","[0.009191694356518577, 8824.883919101192, 12809369.669036083]","[0.019760413652931727, 17935.37569905893, 11617164.122842785]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
