"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.008809335954761448, 8727.494349851024, 11734545.363902556]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009695943862261218, 6913.6708239353475, 11513483.348676462]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.007385318326015428, 5577.326489490226, 12792528.89262545]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.015310497248910527, 20175.10616982888, 10583016.3052782]","[0.009127305236166467, 7530.047974852234, 11705240.43845298]","[0.009649261045608253, 6919.237837341491, 11514002.038476638]","[0.020280700718142437, 17029.939178332523, 11297387.243328568]","[0.012433885107077632, 18449.849178193417, 11014634.565144204]","[0.009043682096258684, 7522.112146680562, 11712047.398163324]","[0.015783024773457447, 23566.979931545437, 10085426.649636775]","[0.009304889596628521, 6688.418941092476, 13336742.654331284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.008809335954761448, 8727.494349851024, 11734545.363902556]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009695943862261218, 6913.6708239353475, 11513483.348676462]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.007385318326015428, 5577.326489490226, 12792528.89262545]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.015310497248910527, 20175.10616982888, 10583016.3052782]","[0.009127305236166467, 7530.047974852234, 11705240.43845298]","[0.009649261045608253, 6919.237837341491, 11514002.038476638]","[0.009043682096258684, 7522.112146680562, 11712047.398163324]","[0.008233363971282279, 7331.835844248201, 13116041.925205832]","[0.010991061470292827, 6926.657059113051, 11601728.580335705]","[0.015982899699639088, 18330.2034980704, 11213899.725780003]","[0.018165411763433493, 21379.164098139227, 10745331.5373657]","[0.009844296624146064, 7239.788466458998, 12084313.397484275]","[0.009418297388117246, 7262.310254096171, 12377754.576242149]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.008809335954761448, 8727.494349851024, 11734545.363902556]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009695943862261218, 6913.6708239353475, 11513483.348676462]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.007385318326015428, 5577.326489490226, 12792528.89262545]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.015310497248910527, 20175.10616982888, 10583016.3052782]","[0.009127305236166467, 7530.047974852234, 11705240.43845298]","[0.009649261045608253, 6919.237837341491, 11514002.038476638]","[0.009043682096258684, 7522.112146680562, 11712047.398163324]","[0.009768621352216983, 7002.671579789953, 12411632.108995207]","[0.008544298099846432, 6290.038526650788, 12632311.453503676]","[0.01003090827837017, 7117.345437761523, 10931696.193525877]","[0.011277488745201378, 6989.1633416726745, 12289679.635494618]","[0.009493610714809364, 7586.032704652014, 12337266.327746436]","[0.009994617445913396, 8748.8621812513, 12037780.474555667]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.008809335954761448, 8727.494349851024, 11734545.363902556]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009695943862261218, 6913.6708239353475, 11513483.348676462]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.007385318326015428, 5577.326489490226, 12792528.89262545]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.015310497248910527, 20175.10616982888, 10583016.3052782]","[0.009127305236166467, 7530.047974852234, 11705240.43845298]","[0.009649261045608253, 6919.237837341491, 11514002.038476638]","[0.009043682096258684, 7522.112146680562, 11712047.398163324]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.016799759760754374, 19618.302640258946, 11142623.208935408]","[0.008335267429334579, 7184.441579621505, 11646381.766521126]","[0.01705732111400502, 21385.200669995244, 10906357.085319707]","[0.008417084985555736, 6621.375273416937, 12634162.128252741]","[0.010136638389775639, 8659.352470980395, 11169971.545704618]","[0.010154809020625584, 6499.788478274091, 11358130.560179522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008285032108016243, 6217.1806067045445, 11950496.398635421]","[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.008684007474398254, 5432.8055843612165, 11774735.861711467]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009695943862261218, 6913.6708239353475, 11513483.348676462]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.007385318326015428, 5577.326489490226, 12792528.89262545]","[0.010480865603205013, 6884.7945145449685, 11188018.500864945]","[0.015310497248910527, 20175.10616982888, 10583016.3052782]","[0.009649261045608253, 6919.237837341491, 11514002.038476638]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.008335267429334579, 7184.441579621505, 11646381.766521126]","[0.010154809020625584, 6499.788478274091, 11358130.560179522]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]","[0.014166874250972069, 18006.21796623227, 10683394.80620052]","[0.008715668667353807, 6309.044531918167, 12785439.474892853]","[0.009859207471523194, 6246.5932381983985, 12169435.90013271]","[0.00751976813661324, 7615.67466622463, 12502576.081039505]","[0.011273021635125231, 6527.358422547439, 11715570.210372675]","[0.008589999615159204, 6981.7173368322365, 12160523.190637259]","[0.008434860903237647, 7116.378386649584, 10965174.17294108]","[0.00864436555582714, 6912.7787441787805, 11481172.964502273]","[0.008583732604435963, 7003.228402921087, 12388723.256515302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.014752506424974634, 18007.43403900071, 10663806.916164925]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.009683776095820095, 7101.393622188121, 10890628.355604883]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]","[0.014166874250972069, 18006.21796623227, 10683394.80620052]","[0.008434860903237647, 7116.378386649584, 10965174.17294108]","[0.009377307582327755, 6798.036210096254, 11593067.30861324]","[0.008725143144967381, 6840.51100307171, 11997453.845228514]","[0.008536218808925631, 6982.287899218207, 12347984.226162098]","[0.007490460427223469, 6895.995777751077, 12503190.4272124]","[0.00954583745459019, 6834.689281851457, 10628365.618530722]","[0.008566774410354486, 7239.408344586461, 12197951.284239043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]","[0.008434860903237647, 7116.378386649584, 10965174.17294108]","[0.00954583745459019, 6834.689281851457, 10628365.618530722]","[0.015339424655891746, 20925.829558564037, 11172345.910226416]","[0.010472002173733876, 8679.812211760733, 11293526.975059353]","[0.017270115302531645, 17498.71678487669, 11233140.272366736]","[0.00848879861135477, 5424.270311108903, 11750279.080600565]","[0.007754440379671825, 5682.867776362011, 12697623.96953626]","[0.008340804430258274, 7015.152186523411, 12592460.901633654]","[0.010686921404846346, 7519.536307433431, 11649208.360289017]","[0.01004151393292599, 7526.017206702839, 11488191.88564473]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]","[0.008434860903237647, 7116.378386649584, 10965174.17294108]","[0.00954583745459019, 6834.689281851457, 10628365.618530722]","[0.007900743009979201, 6758.079691105149, 11125004.776529457]","[0.007449787909093284, 6932.456480865108, 12953732.912093695]","[0.007782256992018148, 7558.004787824833, 11897232.644350078]","[0.00862879059447772, 4934.462929981948, 10974824.11603054]","[0.007624813527726212, 6641.979658140609, 12887421.965843385]","[0.020304001793772425, 16068.951477282873, 10472383.925082736]","[0.008613108422341326, 5402.075219027413, 13168721.735337622]","[0.013335545292597078, 17647.740273096326, 10493158.433023263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015267946877513308, 21059.31291361809, 9902149.491075655]","[0.022158218220532887, 34269.99786896435, 8602845.002551066]","[0.017340691688385625, 18061.740950445223, 10335791.14348488]","[0.015024605543223508, 21681.491580230057, 10193412.343909038]","[0.006878820975614306, 4995.731348625159, 11132764.821176756]","[0.015069326840860622, 19189.63282606515, 10127752.72004666]","[0.008434860903237647, 7116.378386649584, 10965174.17294108]","[0.00954583745459019, 6834.689281851457, 10628365.618530722]","[0.007900743009979201, 6758.079691105149, 11125004.776529457]","[0.00862879059447772, 4934.462929981948, 10974824.11603054]","[0.020304001793772425, 16068.951477282873, 10472383.925082736]","[0.013335545292597078, 17647.740273096326, 10493158.433023263]","[0.008076766716507535, 7002.236344820418, 12382526.601111189]","[0.008390675574173924, 7220.382954608153, 11987121.42982432]","[0.009524751176560228, 6548.894750648844, 11891977.986396672]","[0.008925238114421218, 6820.357885229107, 10557666.919054402]","[0.00858599139476913, 6610.432572790272, 12506815.715884538]","[0.008481043288229443, 6926.530271089341, 12927893.662235212]","[0.00980955458934752, 6538.903087404353, 11764425.711357491]","[0.008815356269228745, 6995.200408547044, 12273955.633953672]","[0.008969504125678866, 6227.178213805698, 12026739.820202818]","[0.008771230748988008, 7533.474922126067, 11617930.232602008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
