"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.010355789462979263, 7081.368699340408, 10632905.691639539]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.015701075023692283, 18024.874345931494, 10125024.730027948]","[0.009605207639181036, 7600.599684115234, 12294764.39019768]","[0.014088563662677358, 19610.104640171634, 11228159.484835908]","[0.01019200998607294, 7596.564830378133, 12361707.088734696]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.008604849232634684, 8841.563831586922, 12983146.638189116]","[0.015404693043719003, 19947.765867742193, 10401406.197653942]","[0.015134257110571096, 18079.381749339616, 10741686.438775536]","[0.01219001866203334, 7201.359497912954, 11799722.088092454]","[0.012834585715030293, 8678.303234028535, 11402353.07225773]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.01643902916742146, 18102.37506386941, 10864542.467736473]","[0.01527464132426679, 17202.698139131586, 11706991.156644143]","[0.008850529812535238, 8808.971424410238, 12631681.548481114]","[0.012256007145537316, 7241.8677189229475, 12279528.636170572]","[0.00819822674873729, 8900.466001382323, 13595968.795663333]","[0.012336452343974132, 18692.788658493137, 11750933.787528872]","[0.016319175022779634, 27147.847417378067, 10742049.687612724]","[0.009122468907942455, 7283.897789473594, 12625133.961140139]","[0.015576826693207972, 13459.699923399494, 10902882.987486746]","[0.009574765496599401, 8798.941953099955, 12542739.047613889]","[0.01276993410090916, 18065.568072330596, 11514295.032583352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.010383291758497162, 18543.618138001555, 11245244.442394096]","[0.02116310122066363, 36365.97593856259, 10348424.729036795]","[0.01510083196066655, 18566.18913991553, 10612719.224854724]","[0.009959995739984172, 8769.029749716528, 12301417.777886285]","[0.008993617568554678, 7719.07625169004, 13557833.968651865]","[0.01280611362967029, 19016.90721312267, 11019444.886520477]","[0.008428446093198079, 10101.636391325077, 12576379.28805719]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.009071517816477222, 7471.2299805418315, 11404055.449870057]","[0.016963432670210367, 25782.380238619924, 10914800.36512632]","[0.01153981842119769, 17331.336062203103, 11248743.665772868]","[0.008891867440500542, 8722.50513134526, 11814974.461488308]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.015457988547184737, 23502.057964529842, 10607689.954540383]","[0.009442976066749298, 7587.090023565939, 12171761.732082218]","[0.013225081602854972, 17393.421402373096, 11873028.601897025]","[0.014455194319578401, 17368.966224209926, 11900830.078901248]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.012195863020595159, 20484.493876330434, 10683279.541165117]","[0.01347948771862933, 17397.974615180745, 11968916.417674141]","[0.008866303572030412, 8834.467590096527, 13038780.973826725]","[0.037412487720088455, 63170.404724807326, 10595567.547319943]","[0.016788437004058524, 17371.92655869875, 11974365.439555202]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.016650293270933928, 28163.403984145025, 10875243.130427139]","[0.017105066039156236, 23500.623341899965, 10264509.934622914]","[0.013052909421903517, 23471.539232630654, 12364862.800090509]","[0.008196695513467201, 8811.474119605038, 12798366.964373445]","[0.015021101570965588, 27168.011803993795, 11374638.789389132]","[0.016376502578705113, 27139.47334151774, 11156326.648534503]","[0.013699709051980565, 20110.172978235474, 12173854.834096428]","[0.015676344738097692, 17384.459132204025, 12061179.366125485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.008196695513467201, 8811.474119605038, 12798366.964373445]","[0.012301500458077139, 17504.39379068084, 13277929.614038393]","[0.014596174724410447, 18176.425402806155, 11700223.410021793]","[0.013661181925935907, 23376.94497012169, 11246082.223707244]","[0.035787260796227245, 59654.1616868249, 11111461.84326217]","[0.016377406112248513, 27156.37418188849, 11143197.501914999]","[0.011714986385614516, 20584.576155388415, 11712821.061685884]","[0.03630506231001768, 62488.19475784759, 10872188.164034337]","[0.01262517712037383, 17456.585831750275, 12761815.261012679]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.00831577492139867, 7285.3926553319, 12683410.172666188]","[0.008779099835853536, 5223.277635448266, 9655942.737523753]","[0.014354523429552596, 21673.90382225635, 9469258.399342958]","[0.008459165018419123, 5046.783575455166, 11679914.65413676]","[0.00830372312114197, 7262.203368887525, 13985899.123637756]","[0.008341541792912814, 7102.121993219873, 10859763.695470542]","[0.008430494995056121, 5050.405869285982, 11488426.356259784]","[0.008055772626400793, 7696.594191571823, 13367897.928862758]","[0.008196695513467201, 8811.474119605038, 12798366.964373445]","[0.01680971079532211, 28153.460406834034, 11133890.231448786]","[0.014309713313845496, 17395.701931103325, 12366754.061952718]","[0.013016982746806016, 18637.703564223808, 11243745.508059911]","[0.037269697209412936, 63108.424891055016, 9921939.036008362]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
