311.3578331,291.323703
239.8993618,
286.4153759,
236.9373593,
251.7375045,
279.6207378,
264.7926617,
324.7061853,
255.1530375,
293.5419512,
308.9281499,
373.3204932,
334.3922961,
408.0696592,
278.3294947,
272.099642,
298.5346301,
259.5068715,
255.5284436,
293.6023715,
