"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008657152529448178, 8667.04972242038, 11160115.457864448]","[0.00838895093725883, 7513.737872278162, 11615993.863497002]","[0.008614377217218696, 7503.154961017638, 11505162.284290247]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008077234146607864, 7517.743069735705, 11339832.067261094]","[0.007828057823548269, 7535.229878016398, 11522900.225292511]","[0.007873279543560648, 7534.729406213237, 11519127.377641622]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.014462895520240753, 19767.992112369506, 9523455.108316798]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.014462895520240753, 19767.992112369506, 9523455.108316798]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.014462895520240753, 19767.992112369506, 9523455.108316798]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.00891433916316535, 6820.104124571188, 11837399.835446252]",,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.00891433916316535, 6820.104124571188, 11837399.835446252]",,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012750652455686228, 6585.3397943460495, 12186499.386082495]","[0.010731237054033279, 6659.389233334646, 13054430.456512887]","[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.008576667066064504, 6957.9232171664835, 11925666.971621089]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.00891433916316535, 6820.104124571188, 11837399.835446252]",,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.00846513271574705, 6240.140398473744, 12170368.5185067]","[0.008408937970351594, 6251.1376855110075, 12304526.116239397]","[0.008145187634179547, 6294.646398723963, 12742051.469190104]","[0.008146492846149097, 6266.1458434071465, 12441701.696556875]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]",,,,,,,,,,,,,,,,,,,,,,,,
"[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.01469832096691042, 21656.780286002388, 9092407.844538948]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.00846513271574705, 6240.140398473744, 12170368.5185067]","[0.008408937970351594, 6251.1376855110075, 12304526.116239397]","[0.008145187634179547, 6294.646398723963, 12742051.469190104]","[0.008146492846149097, 6266.1458434071465, 12441701.696556875]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]",,,,,,,,,,,,,,,,,,,,,,,,
"[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.00846513271574705, 6240.140398473744, 12170368.5185067]","[0.008408937970351594, 6251.1376855110075, 12304526.116239397]","[0.008145187634179547, 6294.646398723963, 12742051.469190104]","[0.008146492846149097, 6266.1458434071465, 12441701.696556875]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.012679309564825143, 17189.4709879826, 9523754.645712582]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]",,,,,,,,,,,,,,,,,,,,,,
"[0.008733200693896189, 6899.33292079791, 11353443.123805497]","[0.00770003237621476, 6966.91296193822, 11999922.63930475]","[0.007399006855384388, 7639.7610491261285, 12717753.308054658]","[0.007378704372226073, 7657.248956157528, 12881083.345713109]","[0.00748821319979567, 7616.7051667504975, 12393262.851525499]","[0.007490004961721451, 7599.2050350224235, 12209927.46820026]","[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.011081441608383615, 8517.465029720179, 9623288.545171214]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008068200518553842, 7100.439377003482, 10769773.349242833]","[0.00769807960752149, 7127.939095438553, 11044257.723671682]","[0.007672793050828834, 7170.928098818231, 11476453.524988145]","[0.007670277026812455, 7216.929497211419, 11941012.676260669]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.00846513271574705, 6240.140398473744, 12170368.5185067]","[0.008408937970351594, 6251.1376855110075, 12304526.116239397]","[0.008145187634179547, 6294.646398723963, 12742051.469190104]","[0.008146492846149097, 6266.1458434071465, 12441701.696556875]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.012679309564825143, 17189.4709879826, 9523754.645712582]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]",,,,,,,,,,,,,,,,,,,,,,
