"[0.017736242972597013, 17033.30813443484, 10156224.63534236]","[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.013523924815636381, 17748.36618547995, 10050020.690290935]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.017736242972597013, 17033.30813443484, 10156224.63534236]","[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.013523924815636381, 17748.36618547995, 10050020.690290935]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.017736242972597013, 17033.30813443484, 10156224.63534236]","[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.013523924815636381, 17748.36618547995, 10050020.690290935]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]","[0.00989839846138024, 7038.400121129712, 10137391.158771534]","[0.009944875965091674, 7030.859183877759, 10035529.634615714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]","[0.00989839846138024, 7038.400121129712, 10137391.158771534]","[0.009944875965091674, 7030.859183877759, 10035529.634615714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.01147487395159821, 6843.169171418522, 10761996.970522355]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.009865731222645939, 6838.717853094079, 10778297.544682778]","[0.00989839846138024, 7038.400121129712, 10137391.158771534]","[0.009944875965091674, 7030.859183877759, 10035529.634615714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.013650378115897968, 17750.50141834021, 10026845.9342613]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.008512498660730554, 7041.558429894898, 10194046.327724023]","[0.00851650136892206, 7041.556623503489, 10159593.71331651]","[0.00989839846138024, 7038.400121129712, 10137391.158771534]","[0.009944875965091674, 7030.859183877759, 10035529.634615714]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.013870305072318111, 19207.420640645854, 9942870.574371949]","[0.013630882828407373, 19207.45163111618, 9944578.083650477]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014710252885238088, 20068.28004195025, 9487419.704431642]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.014083157369665722, 17373.279877166933, 9824757.11236795]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]","[0.015338496263325773, 21199.87396748389, 8938603.364483023]","[0.014574617961659484, 16018.176206545435, 9456148.52665419]","[0.013593999848757464, 17168.143665622032, 9197940.904758401]","[0.012876627310392224, 17221.710992291195, 9801556.317541655]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]","[0.015338496263325773, 21199.87396748389, 8938603.364483023]","[0.014574617961659484, 16018.176206545435, 9456148.52665419]","[0.013593999848757464, 17168.143665622032, 9197940.904758401]","[0.012876627310392224, 17221.710992291195, 9801556.317541655]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007554600564522642, 4514.081987254655, 10831752.221111791]","[0.014308821665164416, 23175.10782041569, 8056681.160731014]","[0.025028585162747058, 39053.119071141664, 8031331.552338952]","[0.007919281392296338, 6388.441599686187, 10282262.843491375]","[0.007913692537755375, 6421.944182877545, 10637596.460382935]","[0.00835599713611162, 6362.925432427771, 10009349.42472602]","[0.013416535503748241, 17846.464793185896, 9577694.090454482]","[0.0133109745431518, 17863.481397919655, 9662998.268569568]","[0.013160334151789363, 17973.88515892573, 9378579.490469929]","[0.006788756601924877, 5405.830457371675, 11475307.476542724]","[0.006897685131602669, 5390.326868226784, 11333352.75875032]","[0.0068987044012282115, 5360.826374772449, 11050792.007454751]","[0.015338496263325773, 21199.87396748389, 8938603.364483023]","[0.014574617961659484, 16018.176206545435, 9456148.52665419]","[0.013593999848757464, 17168.143665622032, 9197940.904758401]","[0.012876627310392224, 17221.710992291195, 9801556.317541655]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
