"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.011617233516391715, 9666.205246205147, 10631254.692332434]","[0.011563365510271324, 9683.249604839792, 10756486.386795018]","[0.011850130498384601, 9639.723575030102, 10305204.402982673]","[0.011749296670929076, 8589.789715815647, 10469119.469081262]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.016914941025838424, 16570.17156208875, 10228814.969619278]","[0.01922495007642752, 16497.830133336654, 10275877.44814182]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]",,,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.011617233516391715, 9666.205246205147, 10631254.692332434]","[0.011563365510271324, 9683.249604839792, 10756486.386795018]","[0.011850130498384601, 9639.723575030102, 10305204.402982673]","[0.011749296670929076, 8589.789715815647, 10469119.469081262]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.016914941025838424, 16570.17156208875, 10228814.969619278]","[0.01922495007642752, 16497.830133336654, 10275877.44814182]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]",,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009917806447532863, 8608.008443185774, 10513704.308515513]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]",,,,,,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009917806447532863, 8608.008443185774, 10513704.308515513]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]",,,,,,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009917806447532863, 8608.008443185774, 10513704.308515513]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]",,,,,,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009917806447532863, 8608.008443185774, 10513704.308515513]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]",,,,,,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.00965769207353506, 6892.20763733406, 11274637.369945133]","[0.009656249986246373, 6892.20814172055, 11274561.38220357]",,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.00965769207353506, 6892.20763733406, 11274637.369945133]","[0.009656249986246373, 6892.20814172055, 11274561.38220357]",,,,,,,,,,,,,
"[0.009037839844037047, 6803.433290346189, 11595818.792817393]","[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.009787703649451791, 6503.285554863943, 11441296.41584011]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.009344034981992499, 6901.285864819296, 11292755.093869328]","[0.009239943154316718, 6923.223407890921, 11570183.725790942]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.00965769207353506, 6892.20763733406, 11274637.369945133]","[0.009656249986246373, 6892.20814172055, 11274561.38220357]",,,,,,,,,,,,,
"[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]",,,,,,,,,,,,,,,,
"[0.00952787048418413, 7468.01994448241, 11191608.2982708]","[0.009634349886899079, 7437.0001094744375, 10868178.707836721]","[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]",,,,,,,,,,,,,,,,
"[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009922818506967575, 8576.006265595248, 10181841.744660122]","[0.014118609571652068, 16546.83707870729, 10159370.381806517]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]","[0.007448253113556311, 7459.054232325706, 11785864.104802419]","[0.007477363279405583, 7441.561407052881, 11622321.780291364]","[0.007533895606051924, 7396.5521836496455, 11173099.672488116]","[0.008152737849145462, 7353.058585125806, 10737900.147101436]","[0.009310944774959638, 8595.462956927395, 10423106.464781899]",,,,,,,,,,,,,
"[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.009762303932901764, 7377.704796333237, 10432186.097725276]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]","[0.007448253113556311, 7459.054232325706, 11785864.104802419]","[0.007477363279405583, 7441.561407052881, 11622321.780291364]","[0.007533895606051924, 7396.5521836496455, 11173099.672488116]","[0.008152737849145462, 7353.058585125806, 10737900.147101436]","[0.009310944774959638, 8595.462956927395, 10423106.464781899]","[0.009099504103827068, 8604.578338694648, 10497483.131820234]","[0.009382647423859433, 8545.616836424408, 10000659.492914239]","[0.009004982939459637, 8608.107433096187, 10686389.846872006]","[0.009712912705545019, 7662.881781503025, 10373419.365194548]",,,,,,,,,,,
"[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]","[0.007448253113556311, 7459.054232325706, 11785864.104802419]","[0.007477363279405583, 7441.561407052881, 11622321.780291364]","[0.007533895606051924, 7396.5521836496455, 11173099.672488116]","[0.008152737849145462, 7353.058585125806, 10737900.147101436]","[0.009382647423859433, 8545.616836424408, 10000659.492914239]","[0.008935132361110409, 6882.241252918631, 11205659.479880447]","[0.008691642298718194, 7088.363919885367, 10673028.280262915]","[0.008300849415794703, 7347.701392325768, 10188867.302004803]","[0.008222016093890044, 7381.217308052862, 10522076.864341253]","[0.008262897495454242, 7363.720992510245, 10322050.250001816]",,,,,,,,,,,
"[0.00995265303565573, 6452.78414918626, 10945096.126067339]","[0.014452886173321128, 16587.472973809538, 9555971.361031733]","[0.013182681056285858, 17128.783277827784, 8760156.92453541]","[0.013812016593101935, 17116.3023086596, 8678955.413289772]","[0.007803491694883745, 5486.816553529571, 11893767.896644069]","[0.0073843710264597275, 5486.84073538827, 11895134.208628718]","[0.007649847011520365, 7148.960988829289, 11205318.782503929]","[0.01004291403335712, 6830.228089042818, 10599973.520532362]","[0.007822852039000508, 6200.126699864444, 11712000.13123941]","[0.007916801950362535, 6152.170327674128, 11249245.020336686]","[0.007915220456614372, 6162.671034969587, 11380210.601416638]","[0.007448253113556311, 7459.054232325706, 11785864.104802419]","[0.007477363279405583, 7441.561407052881, 11622321.780291364]","[0.007533895606051924, 7396.5521836496455, 11173099.672488116]","[0.008152737849145462, 7353.058585125806, 10737900.147101436]","[0.009382647423859433, 8545.616836424408, 10000659.492914239]","[0.008935132361110409, 6882.241252918631, 11205659.479880447]","[0.008691642298718194, 7088.363919885367, 10673028.280262915]","[0.008300849415794703, 7347.701392325768, 10188867.302004803]","[0.008222016093890044, 7381.217308052862, 10522076.864341253]","[0.008262897495454242, 7363.720992510245, 10322050.250001816]",,,,,,,,,,,
