"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010001333365103456, 7412.497810880512, 10339841.371226149]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0078591790861769, 6553.490688848921, 11960020.947485456]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.007421971605473958, 7228.679435938255, 12041852.98053006]","[0.007426591044600935, 7208.676581246591, 11812872.596244853]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]",,,,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010001333365103456, 7412.497810880512, 10339841.371226149]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0078591790861769, 6553.490688848921, 11960020.947485456]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.007421971605473958, 7228.679435938255, 12041852.98053006]","[0.007426591044600935, 7208.676581246591, 11812872.596244853]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.007796189365933233, 6821.597596969019, 11797713.679107923]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.010051621066384703, 8577.52950194852, 10181310.14079344]",,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010001333365103456, 7412.497810880512, 10339841.371226149]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0078591790861769, 6553.490688848921, 11960020.947485456]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.007421971605473958, 7228.679435938255, 12041852.98053006]","[0.007426591044600935, 7208.676581246591, 11812872.596244853]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.007796189365933233, 6821.597596969019, 11797713.679107923]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.010051621066384703, 8577.52950194852, 10181310.14079344]",,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010001333365103456, 7412.497810880512, 10339841.371226149]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0078591790861769, 6553.490688848921, 11960020.947485456]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.007421971605473958, 7228.679435938255, 12041852.98053006]","[0.007426591044600935, 7208.676581246591, 11812872.596244853]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.007796189365933233, 6821.597596969019, 11797713.679107923]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.010051621066384703, 8577.52950194852, 10181310.14079344]",,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0078591790861769, 6553.490688848921, 11960020.947485456]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.007421971605473958, 7228.679435938255, 12041852.98053006]","[0.007426591044600935, 7208.676581246591, 11812872.596244853]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.007796189365933233, 6821.597596969019, 11797713.679107923]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]",,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]",,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.015002867122633826, 17551.069509253437, 10117366.837743998]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]",,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]",,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.0071932327024931235, 7742.860237925535, 11121466.274729839]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655130914080676, 6138.589553920488, 11088513.152116006]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.00830487960792976, 6173.586952411544, 11467951.036094902]","[0.008290164913170918, 6175.092732684566, 11472209.434932822]","[0.0076954011156873635, 7185.1663661188195, 11605378.621313464]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.008263524869858988, 6802.618791353681, 11603585.629474735]","[0.00827343574548614, 6785.589218930585, 11464330.106824132]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]",,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]","[0.007054892926870429, 5258.445669264249, 11072974.44720982]",,,,,,,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]","[0.007054892926870429, 5258.445669264249, 11072974.44720982]",,,,,,,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]","[0.007054892926870429, 5258.445669264249, 11072974.44720982]",,,,,,,,,,,,,,
"[0.011920000591990977, 17950.52102471751, 9527520.202438915]","[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.010792821858986883, 7054.377496190193, 10270287.254846426]","[0.010528123397355066, 7056.878865071304, 10354147.66756034]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.012577067494743355, 17783.499061373383, 9757100.14596737]","[0.012602680657910826, 17755.505882452824, 9435403.126970325]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.011931353378465728, 8541.821053594787, 9856010.177704174]","[0.011905400201917764, 8563.328844255157, 10089550.11817314]","[0.007054892926870429, 5258.445669264249, 11072974.44720982]",,,,,,,,,,,,,,
"[0.012486092431620263, 19449.83130694558, 8525689.830808014]","[0.007304357405037441, 7720.854080021869, 10882516.297159193]","[0.008655232865260995, 6113.5895158247495, 10842225.407436112]","[0.013159989906044686, 17726.95285358914, 9055052.95079628]","[0.00891159325128447, 6692.125640366789, 10437467.09875157]","[0.008903738730162517, 6699.128771004462, 10482243.887799531]","[0.00916955146869348, 8595.064028111989, 10365164.369662773]","[0.009245708231353638, 7377.602948337391, 10149834.982080443]","[0.00884034582694475, 7431.102427534042, 10717890.174576635]","[0.00727855088009268, 4711.39560441157, 11693034.486407166]","[0.007054892926870429, 5258.445669264249, 11072974.44720982]","[0.00964062061258136, 4883.2168404619915, 10039102.851122493]","[0.011330676692194272, 6695.233963594977, 9282419.561126513]","[0.01074607265066752, 6753.234346160971, 9884543.39318726]",,,,,,,,,,,,,,,,,,
